8/pp6/2p3p1/4p3/2k4r/3R4/PP1K3P/8 w - - 9 41	0.401656
8/8/4k2p/pp6/2pPK1P1/P6P/1P6/8 w - - 0 47	0.705100
8/5k2/6p1/1p3p1p/4p3/2Bp2PK/2rP1P1P/8 w - - 0 33	0.173836
6k1/5ppp/p7/1pp5/3p1P2/1P4PK/P1q4P/R1B5 w - - 0 29	0.174163
r1bqk2r/ppp2pbp/2nppnp1/8/4P3/2NP2P1/PPP1QPBP/R1B1K1NR w KQkq - 1 7	0.334697
8/7p/8/5k1p/4p3/7K/8/2b5 w - - 0 53	0.082164
8/p7/2R5/3Nbpk1/6p1/KP4n1/P7/8 w - - 6 43	0.377071
2k5/1pp5/8/7K/7P/4b3/P4r2/8 w - - 1 43	0.053347
8/8/8/2P1R3/1pk5/5P1K/7P/5R2 w - - 1 57	0.975040
3r4/pkp3pp/1p6/1P6/1b1N4/6P1/3R1P1P/6K1 w - - 3 25	0.301318
8/1p6/1p3k2/pP2p2p/P1P1P3/3rN2P/6P1/6K1 w - - 0 35	0.337755
rn1q1rk1/pp2bppb/2pp1n1p/5P2/3PPN2/2P5/PP1N2BP/R1BQK2R w KQ - 5 13	0.332515
8/8/8/2B2k2/r4Pp1/6P1/6K1/5R2 w - - 1 41	0.848013
r1bqkbnr/p1p1p2p/1p4p1/n2PPp2/3P4/2N5/PP3PPP/R1BQKBNR w KQkq - 0 7	0.788557
rn3rk1/ppp1ppbp/6p1/3q4/3P2b1/1P2PN2/P4PPP/R1BQKB1R w KQ - 1 9	0.351750
8/6pk/7p/8/1r4PP/5K2/1P1R4/8 w - - 1 49	0.400397
8/8/1k3N2/8/8/2R1R3/p5KP/r7 w - - 0 53	0.912047
3b4/4k1p1/2p1p3/1pP1P3/p2P2KP/P1B5/8/8 w - - 1 35	0.349563
8/5kp1/7p/5rp1/1pP5/1P1P4/1P3PPP/4R1K1 w - - 2 31	0.635222
8/8/5k2/2p1pppp/2P2n2/K4P1P/P5P1/8 w - - 1 47	0.173836
1n4k1/4bppp/2p1p3/p2p4/P2P4/4PN1P/3N1PP1/6K1 w - - 0 23	0.339940
rn1qkb1r/pp2pppp/2p2n2/8/3P2b1/2N2N2/PPP1BPPP/R1BQK2R w KQkq - 3 7	0.403820
6r1/p3b3/1p2k3/8/4N1P1/8/PP5P/2RR2K1 w - - 0 33	0.931112
8/p7/7p/8/8/5k2/r7/6K1 w - - 20 55	0.000387
2rqk2r/pp3ppp/2p1p1n1/2PnP3/1b1P2b1/5N2/PB1NBPPP/R2Q1RK1 w k - 1 13	0.401254
8/5k2/1R6/3Pb3/1P1n4/P6B/6Pp/7K w - - 3 43	0.636337
2kr1bnr/ppqbpppp/2np4/2p5/4P3/3P1NP1/PPPN1PBP/R1BQK2R w KQ - 3 7	0.661371
rq3rk1/b1p2ppp/p1n1b1n1/1p2P3/4N3/P4N1P/1PB2PP1/R1BQR1K1 w - - 5 17	0.378375
6k1/7p/4pn2/p5p1/2p1p1P1/2P1P1KP/1r3P2/2R5 w - - 0 33	0.175475
rnbqk1nr/p2pppbp/1pp3p1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq - 2 5	0.382717
rn1qkbnr/pbpp2pp/1p2pp2/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5	0.416555
8/2K5/1P3p1p/3p4/3P1Pp1/5kP1/8/8 w - - 2 51	0.887460
rnbqkbnr/pp4pp/3p4/2pPpp2/2P5/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 5	0.393954
6k1/6p1/7p/8/8/4p3/3p1p2/3K4 w - - 0 51	0.162076
2k5/8/1P6/4P3/4BP2/2p1K3/8/8 w - - 1 49	0.954557
r2qkb1r/pppb2pp/2n2n2/3pp3/7P/2P1P3/PP1P1P2/RNBQKBNR w KQkq - 0 7	0.286825
8/4k3/8/6p1/1K6/pN6/1br5/8 w - - 0 55	0.044392
r1bq1rk1/bp3ppn/p1pp3p/8/3PP3/P3NB1P/1P3PP1/R1BQ1RK1 w - - 1 15	0.405100
r2k3r/pp6/3p4/3P2b1/N5Nq/P4Q1P/2P1B1P1/R4RK1 w - - 5 39	0.962262
rnbqk1nr/pppp1p1p/4p1p1/8/8/2PP1N2/P1P1PPPP/R1BQKB1R w KQkq - 0 5	0.674895
8/5R2/8/8/7P/4k3/6P1/6K1 w - - 1 43	0.931422
5r2/p1p5/5P2/3k3p/8/b1P4P/P2N2PK/4RR2 w - - 2 27	0.948113
5rk1/pN3ppp/8/4p3/1P2n3/q3P1P1/3Q1P1P/4K2R w K - 1 23	0.150210
8/4b1p1/p6p/1N5k/P1K2P2/2P3P1/8/8 w - - 0 47	0.539642
2kr2nr/1bp3pp/pp1b4/3P4/8/5PPq/PP5P/RNBQR1K1 w - - 1 17	0.350000
6k1/2q1rpp1/p7/1r4p1/2n1P1P1/2P2P1P/1PQ3B1/3RR1K1 w - - 2 29	0.445112
5k2/4n2p/5p2/3PpPp1/B7/6P1/1PP1b2P/2KR4 w - - 1 43	0.829087
8/p3k3/1pn1ppp1/7p/1P3P1P/P4KP1/3N4/8 w - - 1 37	0.456476
rn3qk1/pbppn1bp/1p2p1p1/8/4P3/2NP3N/PPPBB1PP/R2QK3 w Q - 0 11	0.660934
8/p7/1p2k1pp/8/4K3/8/1q6/r7 w - - 8 59	0.003591
3r4/3P4/4P3/3Q4/P4PPp/4P2p/3K3P/6k1 w - - 1 45	0.987624
6k1/pp3p2/4p1p1/1P1pP2p/n7/7P/5KP1/8 w - - 0 35	0.107897
rn1qk1nr/pbppppbp/1p4p1/8/3P1P2/2N2N2/PPP3PP/R1BQKB1R w KQkq - 1 7	0.312952
8/R7/8/3k4/5rPK/8/PP6/8 w - - 0 53	0.798024
r1bq1rk1/pppnppbp/3p1np1/8/2PPPP2/2N4P/PP4P1/R1BQKBNR w KQ - 1 7	0.334261
8/6p1/K6p/1P6/b2k4/6P1/7P/8 w - - 0 39	0.319019
r2k1bnr/pp1n1ppp/8/4p3/4P3/8/PP3PPP/RNB1K1NR w KQ - 0 9	0.363119
8/8/5R2/pp1pk1p1/4p3/2b4K/3r2P1/8 w - - 2 57	0.061085
3r2k1/4n3/p1b3pp/2Pp4/1P1K4/6N1/2N2P1P/8 w - - 2 41	0.142684
rnbqr1k1/pp3ppp/8/2bp4/3N4/8/PPP1BPPP/R1BQ1RK1 w - - 4 11	0.362245
r3kbnr/pppnqppp/3p4/4p3/4P3/2N2B2/PPPP1PPP/R1BQ1RK1 w kq - 3 7	0.428279
4B3/8/8/5k1P/4p1p1/7n/4K3/8 w - - 2 49	0.328153
r6r/1b2kppp/ppp1pn2/8/3P4/1P1N1N2/1PP2PPP/2R2RK1 w - - 2 19	0.380981
8/p7/3k1prp/3n4/8/1P1P1PNp/PKP1R2P/8 w - - 2 31	0.771979
4rk2/ppp2p1p/2p5/8/5b1r/2NP1K2/PPP5/5R2 w - - 12 35	0.075859
6k1/pp3ppp/2p1qn2/2Pp4/5P2/1P4P1/P3N1KP/8 w - - 1 25	0.042358
8/pN6/7p/6p1/1P3nP1/4kP2/P1K5/8 w - - 1 45	0.619887
4R3/5kpp/pp3r2/5n2/5P2/2P4P/PP6/5R1K w - - 3 39	0.779976
2r3k1/5pp1/3p3p/8/3p4/1p6/4K3/8 w - - 2 39	0.004097
8/2r1k3/R7/8/1P6/8/8/6K1 w - - 0 49	0.555527
r1bqkbnr/ppp3pp/2n5/3ppp2/8/3PPPP1/PPP4P/RNBQKBNR w KQkq - 1 5	0.300031
8/1p3pkp/4p1p1/1B1p3q/3P4/8/5K2/8 w - - 0 39	0.033596
5rk1/6pp/Q7/8/5n2/P6P/1P4PK/8 w - - 1 35	0.472748
2Q5/6pk/1P6/4pPqp/4Pb2/P2B3P/5BP1/R4RK1 w - - 0 33	0.998476
7k/3n4/8/8/2P5/5K2/8/8 w - - 1 51	0.429658
r1bqkb1r/pp2pppp/2n2n2/8/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 5	0.621625
8/8/6p1/4kp1p/8/2r2b2/8/4K3 w - - 4 55	0.017950
r1bq1rk1/1p2bppp/p1nppn2/2p5/4PP2/2NP1NP1/PPP3BP/R1BQ1RK1 w - - 3 9	0.345188
r1bqkb1r/p2nn1pp/2p1pp2/2Pp4/3P1P2/4PN2/P5PP/RNBQKB1R w KQkq - 0 9	0.670975
rnbq1rk1/pp2ppbp/2pp2p1/8/3PP3/2PBPN2/PP4PP/RN1Q1RK1 w - - 1 9	0.370539
rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5	0.379244
r4rk1/1p1q2pp/3b1n2/p1pP4/P1P2p2/1P1R1P2/6PP/3QR1K1 w - - 2 23	0.129535
5k2/p5p1/1pp4p/3pP3/3Pn1PP/P3P3/6K1/8 w - - 2 27	0.201976
8/pp5p/2r5/5KPP/k7/8/8/8 w - - 1 45	0.138749
2k5/2p5/6p1/5p1p/P1P1N3/1P1n3P/1r3PP1/6K1 w - - 0 33	0.174163
rnbqk1nr/pp3ppp/3bp3/2p5/8/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 5	0.358748
r3kb1r/ppp1pppp/2n2n2/q4b2/3P4/2N2N2/PPP1BPPP/R1BQK2R w KQkq - 5 7	0.696965
5k2/1p3p2/p4P2/2p5/P2r2P1/1P2R2K/8/8 w - - 3 47	0.686616
8/3k4/8/8/p1K5/P1P5/1q6/8 w - - 0 59	0.053717
r4rk1/ppqn1ppp/3bpn2/3p4/3P4/P1P2N2/1P3PPP/RNBQ1RK1 w - - 1 11	0.303894
5b2/2B2k1p/4p1p1/5p2/3PpP2/4P3/4K1PP/8 w - - 1 47	0.357874
rn1qk1nr/pbpp1ppp/1p2p3/8/1b1PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 2 5	0.383150
rnbq1rk1/ppp1n1bp/4ppp1/3p4/8/2PPPPP1/PP1QN1BP/RNB1K2R w KQ - 0 9	0.619453
8/5pkp/5n2/6p1/8/r7/7K/8 w - - 0 51	0.023104
1R6/8/6k1/7p/5r2/7K/8/8 w - - 2 59	0.452605
8/7p/5p2/pk6/2R5/4NP1P/rp4P1/6K1 w - - 1 39	0.157410
8/7R/4k3/3p4/3q3P/5PK1/6P1/1r6 w - - 0 39	0.098235
rn2kbnr/pbppqppp/1p2p3/8/4P3/3P2P1/PPP2PBP/RNBQK1NR w KQkq - 2 5	0.674025
2r3k1/p4pbp/2B3p1/1P6/2P5/6P1/4PP1P/1RBn2K1 w - - 1 23	0.474280
rnb1kr2/ppp2qbp/3pp3/6p1/1PPPp3/BB2P3/P4PPP/1R1QK1NR w Kq - 2 13	0.377506
8/6r1/3k2P1/pB6/P2pp3/1P5P/2P2P2/6K1 w - - 1 45	0.701682
r1bq1rk1/ppn1ppbp/3p1np1/2pP4/2P1P3/2NB1N2/PP3PPP/R1BQ1RK1 w - - 1 9	0.713598
7r/p3ppkp/2q2bp1/8/4P3/5K2/P4PPP/3NR3 w - - 2 21	0.054341
8/6pp/3kb3/ppp5/4K3/PP3P2/6PP/2N5 w - - 0 43	0.456907
r3kbnr/ppp1q1pp/2b2p2/3pP3/3P1B2/5N2/PPP3PP/RN1QK2R w KQkq - 0 9	0.650000
6k1/8/7p/p5p1/6K1/P6P/6P1/5b2 w - - 0 37	0.190331
1r6/2p2ppp/8/1k2Pp2/p4P2/1bK3P1/1B5P/4R3 w - - 2 33	0.523052
rnbqk2r/ppp1ppbp/3p1np1/8/3P1P2/4PN2/PPP3PP/RNBQKB1R w KQkq - 2 5	0.342126
3r2k1/p4ppp/8/4P3/2rP4/2PR1P2/P4P1P/5RK1 w - - 3 21	0.759907
7k/2p3p1/5p1p/4n3/4P2P/8/1p2K3/rB6 w - - 5 39	0.032262
8/5k1p/3R4/1P2PKP1/3P1P2/8/PP6/8 w - - 5 47	0.985379
r2qkb1r/p1pb1ppp/3p1n2/2p5/3NP3/2NQ4/PPP2PPP/R1B1K2R w KQkq - 0 9	0.366613
8/6k1/1bp3Bp/1p3P2/1P5P/2P1N1P1/5K2/8 w - - 1 37	0.907729
8/8/8/4n1k1/6P1/6KP/8/5R2 w - - 15 57	0.925150
4k3/p4p2/2n1p2p/5p2/2b5/5PK1/Pb5P/3R4 w - - 0 27	0.082892
2k2n2/pp2n3/1bp1P3/6r1/1PB2p2/P1N2P2/5P1P/3R1K2 w - - 0 29	0.664866
rn2kbnr/ppp1pppp/8/8/4q1b1/5N2/PPPPBPPP/RNBQK2R w KQkq - 4 5	0.683584
rn1qkbnr/pbpp1ppp/1p6/3Pp3/4P3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 5	0.390073
8/p7/1p1k2bp/3p2p1/3Pp1P1/4K2P/PP6/5B2 w - - 3 35	0.298318
8/8/p7/8/PP3k2/5p2/3K4/8 w - - 2 49	0.420890
2kr1b1r/ppp1pppp/2n5/3q4/3Pb3/5N2/PPP1BPPP/R1BQ1RK1 w - - 7 9	0.532717
1R6/4k1p1/4pp2/3p4/3P3P/bP2P3/5PP1/6K1 w - - 5 29	0.818878
4r3/p2kP2R/1ppn4/7P/r7/8/7K/4R3 w - - 1 41	0.423385
8/K3n3/1pk5/8/1P6/2PP4/8/8 w - - 1 41	0.438519
rnbq1rk1/ppp1n1pp/3b1p2/3pp3/7N/4P1P1/PPPPBP1P/RNBQK2R w KQ - 3 7	0.300889
r1b3k1/p4ppp/1pn1p3/2pr4/5P2/1P1P1N2/P3B1PP/3R1RK1 w - - 0 15	0.304324
8/6p1/8/p3b2p/2ppk2P/P7/8/3K4 w - - 2 47	0.059979
8/8/r5k1/6pp/5p2/5K1P/PR4P1/8 w - - 0 49	0.478153
3r4/pp1kp3/3p1rp1/2p1n3/4P3/3P4/PPP2PP1/2KR3R w - - 2 23	0.384602
rnbqk2r/ppp2pbp/4pnp1/8/2pP4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 2 7	0.676636
8/1pp2k2/2b5/p1P1p1p1/P3P1P1/R3KP1r/7r/8 w - - 5 39	0.196192
r1bqkb1r/pp3ppp/1n6/3pP3/3P4/5N2/PP4PP/R1BQKB1R w KQkq - 1 11	0.380113
1k6/ppp2p2/8/6Pp/7P/4rNb1/PB6/R4K1R w - - 1 27	0.865918
8/1p4p1/p1k2p2/2b4p/5P2/2P1r1P1/PP1R1N1P/3K4 w - - 4 29	0.663119
2k1rr2/pppq1p2/3p4/P1nP4/7Q/P1N5/1Bb1BPPP/R4RK1 w - - 0 19	0.860972
5r1k/2b3p1/p1N4p/5p2/4p3/P3P3/1P3PP1/R4R1K w - - 0 25	0.853588
r1bqkbnr/pp1p1ppp/2n1p3/8/3P4/5N2/PP2PPPP/RNBQKB1R w KQkq - 1 5	0.658748
r4r1k/p1p1b2p/2np1p2/1p2p3/4P1Q1/2P5/PP1P1PPP/R1B1K2R w KQ - 2 19	0.946406
rnbq1rk1/ppp2ppp/3b1n2/3p4/3P4/5N2/PPP1BPPP/RNBQ1RK1 w - - 5 7	0.639940
6rk/7p/2N5/2p2p2/2P5/7P/P4PB1/5RK1 w - - 4 37	0.925650
4r3/p1kr4/np6/2b5/8/2N2B2/PPP3PP/7K w - - 2 27	0.098235
5k2/p4ppp/4p3/3n2P1/5P1P/r3PK2/8/8 w - - 1 31	0.041374
rnbqkb1r/pp2pp1p/3p1np1/2pP4/2P5/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 5	0.366613
8/8/k7/8/1K6/1P6/P7/8 w - - 1 55	0.800173
rnbqkbnr/pp3ppp/3p4/2p5/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 5	0.387048
r4rk1/p4pp1/1p3q1n/3P4/2B5/1P4Pb/P3QP2/R4RK1 w - - 0 25	0.218142
5rk1/pp1r1ppp/2p1bn2/4p3/4PbP1/3B1P2/PPPN3P/3RR2K w - - 7 17	0.477454
2kr3r/pp3ppp/3b4/1bpp4/8/3P1N2/PPP2PPP/R1B2RK1 w - - 3 15	0.642564
8/1p6/p1b5/8/PP4kp/R7/5K2/8 w - - 0 47	0.325540
rn1qkb1r/pbpp1ppp/1p2pn2/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 5	0.371411
6k1/6p1/4p1pp/R3P3/3Pr3/4NN2/6PP/7K w - - 1 33	0.906521
1R6/7p/1P4p1/8/8/1r2k3/8/3RK3 w - - 10 47	0.918197
r2q1rk1/pbpnbppp/1p1ppn2/8/2PP4/2N2NP1/PP2PPBP/R1BQR1K1 w - - 4 9	0.670975
3rk2r/ppp1bppp/2n2q2/3p4/3Pp1P1/2P1P2P/PP1Q1Pb1/RN2K1NR w KQk - 0 13	0.128483
8/6pp/p7/2Bp1k2/4pP2/4K2P/PPP3P1/8 w - - 4 33	0.851844
8/3R4/p5p1/1p3p1k/5K1P/P1p1P3/4r3/8 w - - 0 49	0.999613
7r/1ppk4/p3p3/5p1P/6p1/4Pb2/PP3K1R/8 w - - 1 33	0.149327
8/8/8/5k2/2P5/4R1PP/PP3K2/8 w - - 1 37	0.966404
6k1/6b1/8/4P2p/4nP2/3rP1p1/2R3P1/2R3K1 w - - 4 39	0.356999
rnbqkb1r/pp2pppp/3p1n2/3P4/2B1P3/2N4P/PPP2PP1/R1BQK1NR w KQkq - 1 7	0.445517
8/8/8/1p6/4kp2/P7/4K3/8 w - - 4 51	0.211074
r1bq1rk1/2p1npbp/1p1p2p1/pPnPp3/P1P1P3/2NB4/4NPPP/R1BQ1RK1 w - - 3 13	0.379244
rnbq1rk1/pp2b1p1/4pn1p/2pp3P/6P1/4P3/PPPP4/RNBQKBNR w KQ - 0 9	0.237340
2kr3r/pp4pp/5p2/8/2nN2P1/b1P1BP1P/P4K2/R2R4 w - - 2 21	0.676201
8/8/K7/P5pp/5p2/1kb2P1P/6P1/8 w - - 0 45	0.263456
2kr3r/1pp2ppp/p1pbqn2/7b/8/2NPBN1P/PPP2PP1/R2Q1K1R w - - 1 13	0.346938
2kr3r/ppp1qpp1/1bn1pn2/3p1b1p/3P1P2/2P1PN2/PP1NB1PP/R1B1QRK1 w - - 0 11	0.316850
1r3rk1/p3qppp/Bbp1b3/3n4/4p2P/1P2P3/P1PBQPP1/2KR3R w - - 1 17	0.211443
r1bqkbnr/1p1p1ppp/p1n1p3/2p5/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq - 2 5	0.660497
rnbq1rk1/ppp2ppp/8/8/1bP2p2/2NP1N1P/PP3PP1/R2QKB1R w KQ - 4 9	0.646063
8/p3kppp/1p1n4/3P4/2P5/P6P/3NK1P1/8 w - - 0 31	0.354375
Q7/8/8/8/5k2/1K6/8/8 w - - 1 49	0.948233
rn1qkbnr/pp2pppp/2p5/5b2/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5	0.363993
6Q1/8/1k1p1K2/1P1B4/p1P5/P7/6P1/8 w - - 1 59	0.999613
5R2/N7/p7/7p/1B6/7k/P5R1/6K1 w - - 2 43	0.999613
rnbqkb1r/p4ppp/2p2n2/1p2p3/3pP3/P2P3P/1PP2PP1/RNBQKBNR w KQkq - 0 7	0.315983
r2qkbnr/ppp2ppp/2n1p3/3p1b2/3P4/PP6/1BP1PPPP/RN1QKBNR w KQkq - 0 5	0.614250
8/5p2/7P/2k1p1p1/P3Pp2/1p1K4/5P2/8 w - - 0 49	0.778843
8/5pp1/1k1B3p/8/3P4/8/5PPP/5K2 w - - 0 39	0.857600
3rr1k1/ppp2ppp/2n1bn2/8/4P3/P1N2P2/1PPB2PP/1K1R1B1R w - - 1 15	0.366613
r5k1/5ppp/p1pb4/3p4/2pP2n1/6P1/PPP2P1P/R1Bq1NK1 w - - 1 19	0.042959
8/p5k1/1p3bPp/2p1pK1P/3p4/PP1P4/2P5/8 w - - 0 41	0.575888
8/4p2p/1pk1pp2/p7/3pP3/KP1N1P1P/P1P3Pb/8 w - - 1 25	0.350437
2rq2k1/5ppp/p7/1p1n4/2bP4/B1P3N1/P1PQ1PPP/4R1K1 w - - 2 23	0.727863
r1b4r/pk1n2pp/1p6/3p4/1P3B2/8/P4PPP/RN2R1K1 w - - 0 21	0.711481
rn1qkbnr/ppp1pppp/8/4P3/3pb1PN/7P/PPPP1P2/RNBQKB1R w KQkq - 3 7	0.345625
8/5ppp/4k3/4P3/4KP2/7r/8/8 w - - 4 59	0.113964
r1r3k1/1n3ppp/3R4/p3p3/4P3/P1P2B2/P4PPP/3R2K1 w - - 1 19	0.752360
rnbqkb1r/ppp2ppp/5n2/4p3/3pP3/3P1P2/PPP1Q1PP/RNB1KBNR w KQkq - 1 5	0.278819
2rk3r/pp2p2p/2p3p1/8/4n3/2P4P/P1P2PP1/R1B2RK1 w - - 1 17	0.350875
rn1qkbnr/pb1p1ppp/1p2p3/2p5/4P3/P1N2N2/1PPP1PPP/R1BQKB1R w KQkq - 0 5	0.380547
rn1qk3/pppbp1np/3p1pp1/8/1PB1P3/5N2/P1PP1PPP/RN1QK2R w KQq - 2 9	0.874377
8/8/1P3k2/2R5/1r6/8/5K2/8 w - - 1 45	0.597134
8/2k3p1/1p1p3p/p1p2P1P/P1PbKP2/3P4/5r1r/2BR4 w - - 7 39	0.099937
8/2b3pk/8/1QP1q2p/1P6/P5PP/N5RK/8 w - - 0 37	0.930175
r3k2r/pp3pp1/2n1p1qp/3p4/3P2PP/P1P5/2P2P2/R2QKB1R w KQkq - 0 15	0.319887
4r2r/p2n1k2/2pP4/7p/8/6P1/PPP1nP1P/1K1R3R w - - 3 25	0.308632
8/8/1R5P/8/6k1/3r4/6K1/8 w - - 0 55	0.632982
3r1r1k/6p1/4Bp1p/5Pn1/8/1Q6/P5PP/1R4K1 w - - 3 35	0.857883
8/1p4pp/5n2/8/1nk5/7P/3R1KP1/4R3 w - - 0 35	0.502308
5k2/1b5p/4K1p1/pr3p2/5P2/8/8/8 w - - 0 55	0.027285
8/8/1n5p/2n3p1/4k1P1/4p1K1/8/8 w - - 2 53	0.033040
7r/3kbr2/3p4/p1pPp1p1/PpP5/1P2N1P1/1R3PK1/4R3 w - - 2 37	0.641252
8/1p6/8/1Pp5/2Pbk3/8/4K3/8 w - - 3 43	0.203416
5k2/5p1p/4p1p1/8/q7/2Q4P/5PPK/8 w - - 4 47	0.336007
8/8/8/8/5k2/2K1p3/8/8 w - - 0 57	0.326793
3R4/pp4k1/5p2/2p1nP2/6pp/1P4r1/P4KP1/R1B5 w - - 2 27	0.635222
8/8/5k1p/3Bp3/6P1/r4PK1/8/8 w - - 18 55	0.295326
1r6/5pk1/1r2p1p1/p2p1np1/2pP4/P1P2P1P/NPR2RPK/8 w - - 2 37	0.297035
2kr2nr/pppnb2p/8/4pp2/8/2N5/PPP2PPP/R1BB1RK1 w - - 0 13	0.689642
rnbq1rk1/ppppppbp/5np1/8/2PP4/4PN2/PP3PPP/RNBQKB1R w KQ - 1 5	0.338192
8/pp4p1/1k5p/1P2p3/2B1Pb2/2P2P1b/5P1P/6K1 w - - 1 27	0.213663
8/6p1/2K5/4PkP1/2p5/8/3B4/8 w - - 3 45	0.825837
r1bq1rk1/ppbn1ppp/2p1pn2/2Pp4/1P1P4/4PN2/PB3PPP/RN1QKB1R w KQ - 1 9	0.627718
8/5p2/8/1p6/1pk5/5P2/5KPP/2B5 w - - 3 45	0.749552
r2qkb1r/ppp1pppp/1nn5/8/3PP1b1/2N2N2/PP3PPP/R1BQKB1R w KQkq - 5 7	0.688345
4r1k1/pp3pp1/3B3p/8/8/P4P1P/1Pr2P2/R5K1 w - - 1 29	0.240093
8/5pk1/4p2p/4P2r/2R2P2/1P2K3/8/8 w - - 0 43	0.359623
8/8/4p3/kPp1P3/2P1K1P1/8/8/8 w - - 1 59	0.796899
8/N7/8/6r1/7R/5k2/5P2/5K2 w - - 0 43	0.839828
6k1/p6p/2p5/3p1p2/q6P/6P1/4rP2/5RK1 w - - 1 31	0.034816
8/2b4p/6k1/6P1/6PP/5K2/8/8 w - - 1 49	0.427562
6k1/p4pp1/2q3bp/8/8/2P1R1N1/PP1r1PPP/2R3K1 w - - 1 23	0.246042
8/5R2/p1p5/1p5p/6n1/P1P3k1/1P6/6K1 w - - 2 41	0.531849
