r1bq1rk1/p2p1pbp/1pnPpnp1/2p5/2P1P3/2NB1N2/PP3PPP/R1BQK2R w KQ - 1 9	0.372282
r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2P5/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 2 5	0.650000
r2qkb1r/pb1p1ppp/1pn1pn2/2p5/2P5/2N1PN2/PP1PBPPP/R1BQ1RK1 w kq - 2 7	0.667485
r2q1rk1/pb1pbppp/1pn1pn2/2p5/2P5/1PN1PN2/PB1PBPPP/R2Q1RK1 w - - 3 9	0.653937
8/5pkp/1p2b1p1/8/8/1P3BP1/3r1PKP/5R2 w - - 0 31	0.635134
8/5pkp/4b1p1/1p6/1P6/3r1BP1/5PKP/1R6 w - - 0 33	0.642126
8/5pkp/6p1/1B1b4/1P6/2r3P1/5P1P/4RK2 w - - 3 37	0.674895
8/5pkp/6p1/8/1Pr5/6P1/5P1P/4RK2 w - - 0 39	0.710632
8/5pkp/1r4p1/1P6/8/6P1/5P1P/1R3K2 w - - 1 41	0.717398
8/5p1p/1r2k1p1/1P6/8/3K2P1/5P1P/1R6 w - - 5 43	0.716977
8/2k2p1p/1r4p1/1P6/2K5/6P1/5P1P/3R4 w - - 9 45	0.737365
8/5p2/1r1k2p1/1P5p/1K6/6P1/5P1P/4R3 w - - 0 47	0.735722
r1bqkb1r/pp2nppp/2n1p3/3pP3/3P1PP1/5N2/PP5P/RNBQKB1R w KQkq - 1 9	0.636007
4r1k1/pp3p1p/1b1B2p1/8/2r5/P7/5PPP/3R1RK1 w - - 2 23	0.604324
6k1/pp3p1p/1b4p1/8/1B6/P6P/2r1rPP1/3R1RK1 w - - 1 25	0.549243
8/p6p/1b3k2/5pp1/8/6PP/4rP2/4BRK1 w - - 1 35	0.597463
8/p7/1b2k3/5ppp/8/2B3PP/4rPK1/5R2 w - - 2 37	0.597035
8/p7/1b6/4kppp/8/6PP/5PK1/4B3 w - - 1 39	0.596180
5R2/p5pk/7p/8/PP1b2P1/6P1/2r1B2K/8 w - - 5 41	0.385317
4R3/p5pk/7p/8/Pb4P1/6PK/2r1B3/8 w - - 0 43	0.554455
rnb1kb1r/pppp1ppp/5n2/4q3/4P3/8/PPP1QPPP/RNB1KBNR w KQkq - 2 5	0.639503
rnb1kb1r/pppp1ppp/8/8/4n3/5N2/PPP2PPP/RNB1KB1R w KQkq - 0 7	0.616416
rnb1kb1r/pppp1p1p/6p1/8/8/5N2/PPPB1PPP/R3KB1R w KQkq - 0 9	0.660060
rn3k2/p1pp2rp/1p3pp1/8/8/5N2/PPP2PPP/2K1R2R w - - 0 17	0.642126
r4k2/p1p3rp/1pp2pp1/8/8/8/PPP2PPP/2K1R2R w - - 0 19	0.661808
6k1/7p/8/8/1R6/1P4p1/P1P4r/3K4 w - - 0 31	0.746326
7k/8/8/8/2P4p/1P4R1/P2K4/7r w - - 0 35	0.717819
8/8/8/6k1/8/1P2R3/P2K1Q2/8 w - - 3 45	0.993354
r1b3k1/pp1p2r1/2n1pn1p/5p1q/3P4/2P2N1P/PP2BPP1/RN1Q1RK1 w - - 1 19	0.434075
r1b1q1k1/pp4r1/2p1pn1p/5p2/3P4/2P4P/PP2BPP1/RN1Q1RK1 w - - 0 21	0.435722
r7/5pkp/p5p1/8/3p4/6P1/PR3PKP/8 w - - 0 29	0.298746
8/5pkp/6p1/p7/8/6P1/P1KR1P1P/7r w - - 3 35	0.341689
8/5p2/6pk/p6p/7P/5PP1/P1KR4/7r w - - 1 37	0.347813
8/5p2/8/6kp/8/R4Pr1/P1K5/8 w - - 0 41	0.347375
rn1qkbnr/pbpp1p1p/1p2p1p1/8/2PP4/P1N5/1P2PPPP/R1BQKBNR w KQkq - 0 5	0.674025
1r5r/2q2pk1/Q1Pb1pp1/4p3/8/2P1B3/PP3PPP/R3K2R w KQ - 5 23	0.493686
r1bqkbnr/pp2pppp/2n5/3p4/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 5	0.643876
8/7p/3Q1P2/1p4k1/8/1KP2q2/P7/8 w - - 1 53	0.723275
8/7p/5qk1/1Q6/8/1KP5/P7/8 w - - 0 55	0.706806
8/8/6k1/P6p/1Q6/K1Pq4/8/8 w - - 0 59	0.704247
5r2/3k4/pp1p2p1/2p5/7P/1P2K1b1/8/7R w - - 0 37	0.088532
r1bqk1nr/pp1pppbp/2n3p1/2p5/4PP2/2NP4/PPP3PP/R1BQKBNR w KQkq - 1 5	0.324234
r1b1k2r/p3qpbp/2npp1p1/1pp5/4PP2/3P1N2/PPPBQ1PP/R3KB1R w KQkq - 0 13	0.323799
6k1/pr3p1p/4p1p1/2p1P3/2Pp1P2/8/P1K3PP/7R w - - 0 29	0.287248
8/pr2kp1p/4p1p1/2p1P3/2Pp1P2/3K4/P5PP/2R5 w - - 4 31	0.278819
8/pr2kp1p/4p1p1/2p1P3/2PpKP2/8/P1R3PP/8 w - - 8 33	0.272137
8/pr5p/4pkp1/2p5/2PpKPP1/8/P1R4P/8 w - - 0 35	0.281339
8/p3k3/4p1p1/2p1K1P1/2Pp1P2/8/P1R5/1r6 w - - 3 39	0.238518
8/1p2k1p1/4n3/p7/3P2K1/4P1P1/P6P/8 w - - 1 39	0.591067
8/1p1k2p1/8/p2PK3/8/4P1P1/P6P/2n5 w - - 7 43	0.613384
8/1p1k2p1/3P4/p3K3/7P/2n1P1P1/8/8 w - - 1 45	0.533823
8/1p1k2p1/3P4/4K1P1/p6P/4P3/4n3/8 w - - 0 47	0.525720
8/6K1/1pk5/8/5Q2/4P3/8/8 w - - 1 57	0.949536
2kr3r/pp1bb2p/1q1p2p1/2pP1p2/2Pp4/P2P1B1P/1P1B1PP1/1R1QK2R w K - 2 17	0.671847
2r1kb1r/pp1npppp/3p1n2/q2P4/4P3/2N2N2/PP1B1PPP/R2QK2R w KQk - 2 11	0.416133
2r1kb1r/pp1npp1p/q2p1np1/3P4/3NP3/2N5/PPQB1PPP/R3K2R w KQk - 0 13	0.399111
6k1/3nppbp/3p2p1/q2P4/4P3/1Q2B3/PP3PPP/6K1 w - - 2 25	0.290217
r2qk2r/pp3ppp/2b1p3/3pPn2/1b1P1P2/2N2N2/PP4PP/R1BQK2R w KQkq - 3 11	0.475540
3r1rk1/pp3ppp/2n5/3N2q1/4b3/P3P3/1P3PPP/R2QKB1R w KQ - 3 15	0.192416
rnbqk1nr/pp1pppbp/6p1/8/3PP3/8/PP3PPP/RNBQKBNR w KQkq - 1 5	0.660934
rnbqk2r/pp1pnpbp/4p1p1/8/3PP3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 2 7	0.689210
r1bqkbnr/pppp1ppp/6n1/3Pp3/4P3/2N5/PPP2PPP/R1BQKBNR w KQkq - 3 5	0.370103
r3k2r/ppp2pqp/3p4/3P3n/2P1P3/P4N2/2P2PB1/R2Q2K1 w kq - 0 19	0.318151
5rk1/5pp1/p6p/8/2p1P3/3R1PP1/P5bP/2K5 w - - 0 35	0.178782
rn1qk1nr/3p4/p2Pp1p1/1p5p/4P1p1/8/PPP3PP/RNB1K2R w KQkq - 0 15	0.077222
rn1qk1n1/3p4/p2Pp1p1/1p6/4PR2/6Pr/PPP5/RNB1K3 w Qq - 0 19	0.086238
r1b1kbnr/qp1n1ppp/2p1p3/2Pp4/1B1P4/P3P3/5PPP/RN1QKBNR w KQkq - 1 9	0.668794
r1b1kb1r/qp1n1pp1/2p1pn1p/2Pp4/1B1P4/P3PN2/4BPPP/RN1QK2R w KQkq - 0 11	0.692662
r3k2r/5p2/2p4p/6p1/3Pp1b1/PR4P1/5P1P/4NRK1 w kq - 0 25	0.638629
2r5/4k3/1R5R/8/3P2N1/6P1/5PKP/8 w - - 1 45	0.995509
3bk2r/5ppp/pp2pn2/1N6/5P2/8/PPP3PP/2K3NR w k - 0 17	0.650437
3b3r/4kppp/p3pn2/1p6/2N2P2/8/PPP3PP/2K3NR w - - 0 19	0.639503
6r1/4kppp/pb2pn2/1p6/5P2/4N3/PPP1N1PP/2K4R w - - 4 21	0.589792
6r1/4kp1p/pb3n2/1p2pPp1/8/8/PPP1N1PP/2KN3R w - - 0 23	0.609495
6r1/3nk2p/pb3p2/1p2pPp1/6P1/8/PPP1N2P/2KNR3 w - - 0 25	0.634261
8/8/5kNp/pp3Pp1/n3p1P1/r7/8/2K5 w - - 2 49	0.353224
rnbqkbnr/pp3ppp/8/2pp4/8/5N2/PPPPBPPP/RNBQK2R w KQkq - 0 5	0.375331
r4rk1/pp3ppp/2nq1n2/3p1b2/8/2P2N1P/PP1NBPP1/R2Q1RK1 w - - 2 13	0.321190
rnbqkb1r/ppp2ppp/4p1n1/3pP3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 3 5	0.372718
rn1qkbnr/1bpp1ppp/pp2p3/8/2PPPP2/8/PP4PP/RNBQKBNR w KQkq - 0 5	0.337318
rn1qkbnr/1bpp1p1p/pp4p1/3P4/2P2P2/8/PP4PP/RNBQKBNR w KQkq - 0 7	0.353062
rn1qk1nr/pbppppbp/1p4p1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5	0.378810
r2qk2r/p2nnpbp/1p1p2p1/3P4/8/2N2N2/PP3PPP/R1BQ1RK1 w kq - 2 13	0.407657
8/p7/1p2b3/3pk2K/4p3/2P4P/PP6/8 w - - 0 41	0.451097
8/p7/1p4K1/3pk3/4p2P/2P4b/PP6/8 w - - 1 43	0.459556
8/p6K/1p5P/3p4/4pk2/2P5/PP6/8 w - - 1 47	0.660934
r1b1kb1r/pp3ppp/1qn1p1n1/3pP3/3P1PP1/5N2/PP5P/RNBQKB1R w KQkq - 3 9	0.350000
r3k2r/pp1b1ppp/1qn1p1n1/3pP3/1b1P1PP1/2N1BN2/PP5P/R2QKB1R w KQkq - 7 11	0.349125
2r1k2r/pp1b2pp/1qn1p1p1/3pP3/1b1P1PP1/2N1BN2/PP5P/R2QK2R w KQk - 0 13	0.366176
2r1k2r/pp1b2pp/1q2p1p1/n2pP3/3P1PP1/P1P1BN2/7P/R2QK2R w KQk - 1 15	0.349125
2r1k2r/ppqb2pp/4p1p1/3pP3/2nP1PP1/P1P1BN2/7P/2RQK2R w Kk - 5 17	0.315116
rnbqkb1r/pp2pppp/2p2n2/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5	0.346063
r5k1/1p3rp1/2p1p3/p2n2Pp/2nPN2P/P3P3/1P3P2/2KR3R w - - 0 23	0.246841
r5k1/6p1/1pp3P1/3n2Np/p2P3P/Pn2P3/KP3r2/7R w - - 0 31	0.082346
1qr3k1/1p2bppp/p3p3/8/1PnPNP2/4P3/P2B2PP/R2Q2K1 w - - 3 25	0.673589
1qr3k1/5ppp/p3p3/1p6/2NP1P2/4P3/P5PP/2RQ2K1 w - - 0 29	0.791862
1q4k1/6pp/p3pp2/1p2N3/3P1P2/4P3/P5PP/2Q3K1 w - - 0 31	0.792958
rnbk1bnr/pp2pppp/8/2p5/4P3/8/PPP2PPP/RNB1KBNR w KQ - 0 5	0.676636
r1bqkb1r/pp2pppp/2n4n/2ppP3/8/6P1/PPPPQP1P/RNB1KBNR w KQkq - 3 5	0.315983
rnbqkb1r/ppp2ppp/5n2/3p4/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 5	0.361371
rnbqk1nr/pp1p1pbp/2p1p1p1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5	0.688345
8/p7/6p1/3R2Pp/4pk1P/1rr2P1K/8/8 w - - 1 43	0.381803
rnbk1bnr/ppp2ppp/8/4P3/4p3/8/PPP2PPP/RNB1KBNR w KQ - 0 5	0.672282
r1bk2nr/ppp2ppp/2n5/4P3/1b2pB2/2N5/PPP2PPP/R3KBNR w KQ - 4 7	0.737365
r3kbnr/p1q1pppp/2p5/2ppP3/6b1/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 7	0.366176
r1bq2k1/pp1n1rp1/2p1p1Np/8/3P4/2PB4/P1Q2PPP/R4RK1 w - - 3 21	0.426198
6k1/pp4p1/2p1n2p/8/8/2P1P2P/P5P1/5RK1 w - - 0 41	0.419081
8/pp3kp1/2p4p/8/8/2P1P2P/P5P1/4K3 w - - 1 45	0.336881
8/pp4p1/2p4p/3k4/8/2PKP2P/P5P1/8 w - - 5 47	0.340377
8/p5p1/1pp4p/4k3/2P1P3/3K3P/P5P1/8 w - - 0 49	0.337755
8/p7/1p4pp/2p1k3/2P1P1P1/4K2P/P7/8 w - - 0 51	0.345625
8/p7/1p6/2p1k1p1/2P1P1P1/4K3/P7/8 w - - 0 53	0.334697
2bq1r2/p1p2pkp/1pp3p1/5p2/8/PP6/2PPPP1P/RN1QK1NR w KQ - 0 11	0.890033
2b2r2/p1p2pkp/2p2qp1/1p3p2/8/PPP5/3PPP1P/RNQ1K1NR w KQ - 0 13	0.876171
2b2rk1/2p2p1p/2p2qp1/pp3p2/8/PPP5/RQ1PPP1P/1N2K1NR w K - 2 15	0.876425
5rk1/2p2p1p/2p1b1p1/p1q2p2/8/P1N5/RQ1PPP1P/4K1NR w K - 0 19	0.837032
rnb2rk1/ppppqppp/4p1n1/8/3PP3/2N2N2/PPP2PPP/R2QKB1R w KQ - 2 7	0.662682
r1b2rk1/pppp1ppp/1b3n2/8/4P3/2N5/PPPPBP1P/R1BK4 w - - 6 13	0.458327
1rb2rk1/1p3p1p/p7/1N6/4Pp2/3Pb3/PPP1B2P/R2K4 w - - 0 21	0.460172
8/1p5p/p7/8/1PPPk3/2KNr3/r6P/5R2 w - - 3 35	0.999613
rnb1kbnr/pp2pppp/2p5/q7/8/2NP4/PPP2PPP/R1BQKBNR w KQkq - 0 5	0.369667
rnb1kb1r/pp2pppp/1qp2n2/8/8/1PNP4/P1PB1PPP/R2QKBNR w KQkq - 1 7	0.357436
rn2kb1r/pp3ppp/1qp1pn2/8/6b1/1PNP1N2/P1PBBPPP/R2QK2R w KQkq - 0 9	0.401682
8/1p3pkp/p1p1p1p1/8/2P5/PP3P2/7P/6K1 w - - 1 43	0.242861
8/1p3p1p/p1p1p1p1/5k2/2P5/PP2KP2/7P/8 w - - 5 45	0.247240
rnbqk2r/ppp1ppbp/3p1np1/8/2P5/2N1PP2/PP1P2PP/R1BQKBNR w KQkq - 0 5	0.313817
rnbqr1k1/pp3pbp/3p2p1/2pP3n/4P3/2NB1P2/PP2N1PP/R1BQK2R w KQ - 3 11	0.382283
q5k1/5p1p/3p2p1/1bpPr2n/1p2P3/5P2/1P1NN1PP/3Q1RK1 w - - 2 21	0.334697
6k1/5p1p/3p4/2pPr1pn/1pq1P3/5P2/4N1PP/3Q1R1K w - - 0 25	0.289792
Q7/5pk1/3p4/2pPr1p1/1p2P3/5PP1/4q3/5R1K w - - 3 31	0.240882
rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2P2N2/PP3PPP/RNBQKB1R w KQkq - 1 5	0.654812
rn1q1rk1/ppp1ppbp/3p1np1/8/3PP1b1/2PB1N2/PP1N1PPP/R1BQK2R w KQ - 5 7	0.658311
r2q1rk1/pp1nppbp/3p1np1/2pP4/4P1b1/2PB1N2/PP1N1PPP/R1BQ1RK1 w - - 1 9	0.664429
rnbqk2r/ppppnpbp/4p1p1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5	0.678810
rn1qkbnr/pp3ppp/2p1p3/3pP3/3P2b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5	0.677071
rn1qkb1r/pp2npp1/2p1p3/3pP2p/3P2b1/2P2N2/PP2BPPP/RNBQK2R w KQkq - 0 7	0.692231
r3kb1r/pp1nnpp1/1qp1p3/3pP2p/3P2b1/1PP2N2/P3BPPP/RNBQ1RK1 w kq - 1 9	0.693954
8/6p1/pNk4p/1p6/4p3/7r/PPP1K3/8 w - - 3 35	0.138194
8/6p1/pN1k3p/1p6/4K3/8/PPr5/8 w - - 3 39	0.143823
8/6p1/p2k3p/1p1N4/4K3/1P6/5r2/8 w - - 2 41	0.149916
8/8/p6p/1p1k2p1/8/1P3K2/8/8 w - - 2 45	0.199114
8/8/p7/1p4K1/8/1Pk3p1/8/8 w - - 0 49	0.045870
8/8/p7/1p2K3/8/1Pk5/8/6q1 w - - 0 51	0.028695
8/8/p1K5/1p6/1q6/1Pk5/8/8 w - - 4 53	0.035483
8/8/2K5/1p6/1q6/2k5/1p6/8 w - - 0 57	0.003573
8/8/4K3/1p6/3q4/2k5/8/1q6 w - - 0 59	0.002364
8/pp6/2k1p3/2Pp4/1P5B/P4N1P/6P1/R6K w - - 1 31	0.977880
1Q6/8/8/4R3/pP1B4/Pk3N1P/6P1/7K w - - 1 39	0.999336
rnbqk1nr/ppppppbp/6p1/8/4P3/5N1P/PPPP1PP1/R1BQKB1R w KQkq - 1 5	0.235383
rnbqr1k1/p3ppbp/1p1p1np1/2pP4/2P1P3/3B1N2/PP3PPP/RNBQ1RK1 w - - 0 9	0.685317
B7/5Q2/1N1p4/1P6/P2k4/3P4/2PKP3/R5N1 w - - 3 47	0.999613
B7/8/1N1k4/1P6/P7/3P4/2PKP3/R5N1 w - - 0 49	0.997552
B1N5/3k4/1P6/8/P7/3P4/2PKP3/R5N1 w - - 1 51	0.998000
Bk6/1P6/8/8/P7/3P4/2PKP3/1R4N1 w - - 1 53	0.999389
Bk6/1P6/8/8/P1PP4/8/3KP3/1R4N1 w - - 1 55	0.999420
BQ6/3k4/8/2P5/P2P4/8/3KP3/1R4N1 w - - 1 57	0.999613
8/3k4/1Q6/2P5/P2P4/8/3KP1B1/1R4N1 w - - 5 59	0.999463
5k2/5pp1/7p/2p5/2Pp4/3B2KP/r4PP1/2R5 w - - 3 41	0.753159
r3k2r/pp1b1ppp/4p3/3p2B1/1PnP4/8/P4PPP/RN3RK1 w kq - 1 15	0.303465
rnbqkbnr/p1p2ppp/1p2p3/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5	0.696106
rn1k1bnr/pbp2ppp/1p2p3/8/2pP4/2N2N2/PP2PPPP/R2QKB1R w KQ - 0 7	0.898772
rn2k2r/pbp1b1pp/1p2B3/2n1P3/8/2N2N2/PP3PPP/R2QK2R w KQ - 1 13	0.946158
rnbqkb1r/ppp2ppp/3p4/3n4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 5	0.366176
rnbqk2r/ppp1bppp/1n1p4/8/2PP4/2N5/PP3PPP/R1BQKBNR w KQkq - 3 7	0.393954
rn1q1rk1/ppp1bppp/1n1p4/8/2PP2b1/2N2NP1/PP3P1P/R1BQKB1R w KQ - 1 9	0.360934
r2q1rk1/ppp1bppp/2np4/8/2nP2b1/2N2NP1/PP3PBP/R1BQ1RK1 w - - 2 11	0.315983
r2q1rk1/ppp2ppp/1nnp1b2/8/3P2b1/1PN2NP1/PB3PBP/R2Q1RK1 w - - 3 13	0.329897
r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/2N3P1/PPPP1PBP/R1BQK1NR w KQkq - 5 5	0.617717
rnb1k2r/pp1pqpbp/2p1p1p1/8/2PP4/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 7	0.666613
3r4/pp4kp/2p2np1/5b2/8/8/PP3PPP/4QNK1 w - - 1 23	0.861251
1N6/4R3/1r3pkp/p7/1p3P2/7P/6P1/6K1 w - - 5 35	0.759118
rnb1k1nr/ppp2ppp/8/3qp3/1b6/2NP4/PPP2PPP/R1BQKBNR w KQkq - 2 5	0.655687
rn1q1knr/pbpp1ppp/1p6/8/5p2/3P4/PPP1PP1P/RN2KBN1 w Q - 0 9	0.015168
rn3knr/pqpp1ppp/1p6/8/5p2/3P1P2/PPP2P1P/RN3K2 w - - 3 13	0.007338
rn3knr/pq1p1ppp/2p5/1p6/4Np2/3P1P2/PPP2P1P/R4K2 w - - 0 15	0.008553
3N4/p6p/1p3kp1/5p2/1Pr5/P5P1/5PKP/R7 w - - 8 37	0.784849
8/N6p/1p2k1p1/5p2/1Pr5/P5P1/5PKP/R7 w - - 1 41	0.824197
8/7p/1p4p1/1N1k1p2/Pr6/6P1/5PKP/R7 w - - 0 43	0.818206
4N3/7p/1p2k1p1/5p2/Pr6/6P1/5PKP/R7 w - - 4 45	0.796223
4N3/4k2p/1p4p1/5p2/Pr6/6P1/5PKP/R7 w - - 8 47	0.790397
8/7p/1p2k1p1/1N3p2/Pr6/6P1/5PKP/R7 w - - 12 49	0.802308
8/6kp/1p4p1/5p2/Pr6/6P1/4NPKP/R7 w - - 16 51	0.795862
rnbqk1nr/pp1ppp1p/2p2b2/6p1/8/1PP5/P2PPPPP/RN1QKBNR w KQkq - 1 5	0.520401
7r/p3k1pp/b7/4p3/1n6/1B6/PPP3PP/2KR4 w - - 0 19	0.303465
rnbq1knr/ppppp1b1/7p/5ppB/8/3PP3/PPP2PPP/RNBQK1NR w KQ - 2 7	0.384451
rn3k1r/p3p3/1ppq1n1b/5p2/2PP2p1/8/P1P1NPPP/RN2K2R w KQ - 0 21	0.034241
rn1q1k1r/p3p3/1pp5/5p1n/2PP1Pp1/8/P1P2P1P/RN3RK1 w - - 1 25	0.027948
rn3k1r/p1q1p3/1pp5/5p2/2PP1np1/1N6/P1P2P1P/R4RK1 w - - 2 27	0.022173
rn3k1r/pq2p3/2p5/p4p2/2PP1np1/8/P1P2P1P/R4R1K w - - 2 29	0.013127
r1bqkbnr/pp3ppp/2n1p3/2ppP3/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 1 5	0.659623
r3k2r/pp1b1ppp/1qn1p3/2bpP3/8/2P2N2/PP1N1PPP/R1BQ1RK1 w kq - 0 11	0.660497
r3k2r/ppqbbppp/2n1p3/3pP3/PP6/2P2N2/3N1PPP/R1BQ1RK1 w kq - 1 13	0.636881
